ASV,Kingdom,Domain,Phylum,Class,Order,Family,Genus,Species,taxonomy,Supergroup,Division
ASV_5254,TSAR,Eukaryota,not_provided,Chrysophyceae,Chrysophyceae_Clade-EC2H,Chrysophyceae_Clade-EC2H_X,Chrysophyceae_Clade-EC2H_XX,Chrysophyceae_Clade-EC2H_XX_sp.,not_provided,Stramenopiles,Gyrista
ASV_5255,TSAR,Eukaryota,not_provided,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissura,Ventrifissura_velata,not_provided,Rhizaria,Cercozoa
ASV_5256,TSAR,Eukaryota,not_provided,Sagenista,Pseudophyllomitidae,MAST-6,MAST-6_X,MAST-6_X_sp.,not_provided,Stramenopiles,Bigyra
ASV_5257,TSAR,Eukaryota,not_provided,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia_setigera,not_provided,Stramenopiles,Gyrista
ASV_5258,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5259,TSAR,Eukaryota,not_provided,Filosa-Imbricatea,not_provided,not_provided,not_provided,not_provided,not_provided,Rhizaria,Cercozoa
ASV_5260,TSAR,Eukaryota,not_provided,Dinophyceae,Peridiniales,not_provided,not_provided,not_provided,not_provided,Alveolata,Dinoflagellata
ASV_5261,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5262,Eukaryota,not_provided,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5263,Eukaryota,not_provided,Cercozoa,Thecofilosea,unknown,unknown,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5264,Obazoa,Eukaryota,not_provided,Arthropoda,Crustacea,Maxillopoda,not_provided,not_provided,not_provided,Opisthokonta,Metazoa
ASV_5265,Eukaryota,not_provided,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Symphyocladia,Symphyocladia dendroidea,not_provided,not_provided,not_provided
ASV_5266,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5267,TSAR,Eukaryota,not_provided,Acantharea,not_provided,not_provided,not_provided,not_provided,not_provided,Rhizaria,Radiolaria
ASV_5268,TSAR,Eukaryota,not_provided,Peronosporomycetes,Peronosporomycetes_X,not_provided,not_provided,not_provided,not_provided,Stramenopiles,Gyrista
ASV_5269,Obazoa,Eukaryota,not_provided,Arthropoda,Crustacea,Maxillopoda,Pontella,Pontella_fera,not_provided,Opisthokonta,Metazoa
ASV_5270,Eukaryota,not_provided,Haptista,Haptophyta,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5271,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5272,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5273,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5274,TSAR,Eukaryota,not_provided,Pelagophyceae,Pelagomonadales,Pelagomonadales_clade_B,Pelagomonadales_clade_B1,Pelagomonadales_clade_B1_sp.,not_provided,Stramenopiles,Gyrista
ASV_5275,TSAR,Eukaryota,not_provided,Stramenopiles_XX,Stramenopiles_XXX,Stramenopiles_XXXX,Stramenopiles_XXXXX,Stramenopiles_XXXXX_sp.,not_provided,Stramenopiles,Stramenopiles_X
ASV_5276,Archaeplastida,Eukaryota,not_provided,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas_tetrarhynchus,not_provided,Chlorophyta,Chlorophyta_X
ASV_5277,Eukaryota,not_provided,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,not_provided,not_provided,not_provided
ASV_5278,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-42,Dino-Group-II-Clade-42_X,Dino-Group-II-Clade-42_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5279,TSAR,Eukaryota,not_provided,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,Lepidodinium_chlorophorum,not_provided,Alveolata,Dinoflagellata
ASV_5280,not_provided,Eukaryota,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided
ASV_5281,TSAR,Eukaryota,not_provided,Gyrista_X,Gyrista_XX,MAST-2,not_provided,not_provided,not_provided,Stramenopiles,Gyrista
ASV_5282,not_provided,Eukaryota,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided
ASV_5283,Archaeplastida,Eukaryota,not_provided,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus_lucimarinus,not_provided,Chlorophyta,Chlorophyta_X
ASV_5284,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,not_provided,not_provided,not_provided
ASV_5285,Eukaryota,not_provided,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas aestivalis,not_provided,not_provided,not_provided
ASV_5286,Cryptista,Eukaryota,not_provided,Cryptophyceae,Goniomonadales,Goniomonadales_X,Goniomonas,Goniomonas_sp.,not_provided,Cryptophyta,Cryptophyta_X
ASV_5287,Eukaryota,not_provided,Echinodermata,Holothuroidea,Dendrochirotida,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5288,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5289,Eukaryota,not_provided,Mollusca,Bivalvia,Pectinoida,Pectinidae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5290,Eukaryota,not_provided,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,unassigned,not_provided,not_provided,not_provided
ASV_5291,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned,not_provided,not_provided,not_provided
ASV_5292,unassigned,not_provided,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5293,Eukaryota,not_provided,Apicomplexa,Conoidasida,Eugregarinorida,Actinocephalidae,Hoplorhynchus,Hoplorhynchus acanthatholius,not_provided,not_provided,not_provided
ASV_5294,Eukaryota,not_provided,unknown,unknown,unknown,unknown,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5295,Eukaryota,not_provided,Cercozoa,Thecofilosea,Tectofilosida,Chlamydophryidae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5296,Eukaryota,not_provided,unknown,unknown,unknown,unknown,unknown,unassigned,not_provided,not_provided,not_provided
ASV_5297,Eukaryota,not_provided,Streptophyta,unknown,Solanales,Solanaceae,Solanum,unassigned,not_provided,not_provided,not_provided
ASV_5298,Eukaryota,not_provided,Bacillariophyta,unassigned,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5299,Eukaryota,not_provided,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5300,Eukaryota,not_provided,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5301,Eukaryota,not_provided,unknown,unknown,Pirsoniales,unknown,Pirsonia,Pirsonia formosa,not_provided,not_provided,not_provided
ASV_5302,TSAR,Eukaryota,not_provided,Bacillariophyceae,Licmophorales,Licmophoraceae,Licmophora,Licmophora_paradoxa,not_provided,Stramenopiles,Gyrista
ASV_5303,TSAR,Eukaryota,not_provided,Acantharea,Acantharea_3,Acantharea_3b,Acantharea_3b_X,Acantharea_3b_X_sp.,not_provided,Rhizaria,Radiolaria
ASV_5304,TSAR,Eukaryota,not_provided,Opalozoa,Nanomonadea,MAST-3,MAST-3K,MAST-3K_sp.,not_provided,Stramenopiles,Bigyra
ASV_5305,TSAR,Eukaryota,not_provided,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_heterogrammum,not_provided,Alveolata,Dinoflagellata
ASV_5306,TSAR,Eukaryota,not_provided,Peronosporomycetes,Peronosporomycetes_X,not_provided,not_provided,not_provided,not_provided,Stramenopiles,Gyrista
ASV_5307,TSAR,Eukaryota,not_provided,Peronosporomycetes,Peronosporomycetes_X,not_provided,not_provided,not_provided,not_provided,Stramenopiles,Gyrista
ASV_5308,Archaeplastida,Eukaryota,not_provided,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula_B2_sp.,not_provided,Chlorophyta,Chlorophyta_X
ASV_5309,Haptista,Eukaryota,not_provided,Prymnesiophyceae,Calcihaptophycidae,Rhabdosphaeraceae,Algirosphaera,Algirosphaera_robusta,not_provided,Haptophyta,Haptophyta_X
ASV_5310,Obazoa,Eukaryota,not_provided,Arthropoda,Crustacea,Maxillopoda,not_provided,not_provided,not_provided,Opisthokonta,Metazoa
ASV_5311,Eukaryota,not_provided,unknown,Bigyra,Nanomonadea,unknown,Solenicola,unassigned,not_provided,not_provided,not_provided
ASV_5312,TSAR,Eukaryota,not_provided,Stramenopiles_XX,Stramenopiles_XXX,Stramenopiles_XXXX,Stramenopiles_XXXXX,Stramenopiles_XXXXX_sp.,not_provided,Stramenopiles,Stramenopiles_X
ASV_5313,Obazoa,Eukaryota,not_provided,Choanoflagellatea,Acanthoecida,Acanthoecidae_Group_G,Acanthoecidae_Group_G_X,Acanthoecidae_Group_G_X_sp.,not_provided,Opisthokonta,Choanoflagellata
ASV_5314,Haptista,Eukaryota,not_provided,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XXX,Pterocystida_XXX_sp.,not_provided,Centroplasthelida,Centroplasthelida_X
ASV_5315,Obazoa,Eukaryota,not_provided,Arthropoda,Crustacea,Maxillopoda,Oithona,Oithona_similis,not_provided,Opisthokonta,Metazoa
ASV_5316,TSAR,Eukaryota,not_provided,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.,not_provided,Alveolata,Ciliophora
ASV_5317,Obazoa,Eukaryota,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Opisthokonta,not_provided
ASV_5318,Haptista,Eukaryota,not_provided,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.,not_provided,Haptophyta,Haptophyta_X
ASV_5319,Obazoa,Eukaryota,not_provided,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-3,Choanoflagellata_XX_Clade-3_X,Choanoflagellata_XX_Clade-3_X_sp.,not_provided,Opisthokonta,Choanoflagellata
ASV_5320,Eukaryota,not_provided,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5321,Obazoa,Eukaryota,not_provided,Craniata,Craniata_X,Teleostei,Tenualosa,Tenualosa_reevesii,not_provided,Opisthokonta,Metazoa
ASV_5322,TSAR,Eukaryota,not_provided,Gyrista_X,Gyrista_XX,MAST-1,MAST-1A,MAST-1A_sp.,not_provided,Stramenopiles,Gyrista
ASV_5323,TSAR,Eukaryota,not_provided,Filosa-Thecofilosea,Ebriacea,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp.,not_provided,Rhizaria,Cercozoa
ASV_5324,TSAR,Eukaryota,not_provided,Telonemia_XX,Telonemia_XXX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp.,not_provided,Telonemia,Telonemia_X
ASV_5325,Archaeplastida,Eukaryota,not_provided,Florideophyceae,Corallinales,Corallinales_X,Lithophyllum,Lithophyllum_sp.,not_provided,Rhodophyta,Rhodophyta_X
ASV_5326,TSAR,Eukaryota,not_provided,Pelagophyceae,Sarcinochrysidales,Sarcinochrysidaceae,Sarcinochrysis,not_provided,not_provided,Stramenopiles,Gyrista
ASV_5327,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-30,Dino-Group-II-Clade-30_X,Dino-Group-II-Clade-30_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5328,TSAR,Eukaryota,not_provided,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Cystoseira,Cystoseira_hakodatensis,not_provided,Stramenopiles,Gyrista
ASV_5329,TSAR,Eukaryota,not_provided,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,not_provided,Alveolata,Ciliophora
ASV_5330,TSAR,Eukaryota,not_provided,Polycystinea,Spumellaria,Spumellaria_1,Spumellaria_1_X,Spumellaria_1_X_sp.,not_provided,Rhizaria,Radiolaria
ASV_5331,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5332,Obazoa,Eukaryota,not_provided,Platyhelminthes,Turbellaria,Acoelomorpha,Convolutidae,Convolutidae_sp.,not_provided,Opisthokonta,Metazoa
ASV_5333,TSAR,Eukaryota,not_provided,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,not_provided,not_provided,Rhizaria,Cercozoa
ASV_5334,TSAR,Eukaryota,not_provided,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,not_provided,Rhizaria,Cercozoa
ASV_5335,TSAR,Eukaryota,not_provided,Chrysomerophyceae,Chrysomerophyceae_X,Chrysomerophyceae_XX,Chrysowaernella,Chrysowaernella_hieroglyphica,not_provided,Stramenopiles,Gyrista
ASV_5336,TSAR,Eukaryota,not_provided,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,not_provided,not_provided,Alveolata,Ciliophora
ASV_5337,TSAR,Eukaryota,not_provided,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_protuberans,not_provided,Stramenopiles,Gyrista
ASV_5338,Obazoa,Eukaryota,not_provided,Mollusca,Bivalvia,Ostreoida,Ostrea,Ostrea_edulis,not_provided,Opisthokonta,Metazoa
ASV_5339,TSAR,Eukaryota,not_provided,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.,not_provided,Alveolata,Ciliophora
ASV_5340,Eukaryota,not_provided,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5341,TSAR,Eukaryota,not_provided,Mediophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,Skeletonema_costatum,not_provided,Stramenopiles,Gyrista
ASV_5342,TSAR,Eukaryota,not_provided,Acantharea,Acantharea_2,Acantharea_2b,Acantharea_2b_X,Acantharea_2b_X_sp.,not_provided,Rhizaria,Radiolaria
ASV_5343,Eukaryota,not_provided,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5344,Eukaryota,not_provided,Euglenozoa,unknown,Diplonemea,unknown,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5345,Eukaryota,not_provided,unknown,unknown,unknown,unknown,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5346,Eukaryota,not_provided,unknown,Chrysophyceae,Hibberdiales,Hibberdiaceae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5347,Eukaryota,not_provided,Endomyxa,Ascetosporea,Paradiniida,unknown,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5348,Eukaryota,not_provided,Chlorophyta,Trebouxiophyceae,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5349,Eukaryota,not_provided,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5350,Eukaryota,not_provided,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5351,unassigned,not_provided,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5352,Eukaryota,not_provided,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5353,Eukaryota,not_provided,unknown,Raphidophyceae,Chattonellales,Chattonellaceae,Chattonella,unassigned,not_provided,not_provided,not_provided
ASV_5354,Eukaryota,not_provided,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5355,Eukaryota,not_provided,unknown,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5356,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5357,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5358,TSAR,Eukaryota,not_provided,Dinophyceae,not_provided,not_provided,not_provided,not_provided,not_provided,Alveolata,Dinoflagellata
ASV_5359,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5360,Obazoa,Eukaryota,not_provided,Echinodermata,Echinodermata_X,Echinodermata_XX,Leptosynapta,Leptosynapta_clarki,not_provided,Opisthokonta,Metazoa
ASV_5361,TSAR,Eukaryota,not_provided,Phyllopharyngea,Cyrtophoria_1,not_provided,not_provided,not_provided,not_provided,Alveolata,Ciliophora
ASV_5362,TSAR,Eukaryota,not_provided,Bacillariophyceae,Bacillariales,Bacillariaceae,Bacillaria,not_provided,not_provided,Stramenopiles,Gyrista
ASV_5363,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5364,TSAR,Eukaryota,not_provided,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Porosira,Porosira_pseudodelicatula,not_provided,Stramenopiles,Gyrista
ASV_5365,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II-Clade-52_XX,Dino-Group-II-Clade-52_XX_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5366,TSAR,Eukaryota,not_provided,Oligohymenophorea,Peritrichia_2,Vaginicolidae,Vaginicolidae_X,Vaginicolidae_X_sp.,not_provided,Alveolata,Ciliophora
ASV_5367,Obazoa,Eukaryota,not_provided,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp.,not_provided,Opisthokonta,Metazoa
ASV_5368,TSAR,Eukaryota,not_provided,Oligohymenophorea,Oligohymenophorea_X,Oligohymenophorea_XX,Oligohymenophorea_XXX,Oligohymenophorea_XXX_sp.,not_provided,Alveolata,Ciliophora
ASV_5369,TSAR,Eukaryota,not_provided,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB14,Labyrinthulomycetes_LAB14_X,Labyrinthulomycetes_LAB14_X_sp.,not_provided,Stramenopiles,Bigyra
ASV_5370,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5371,Haptista,Eukaryota,not_provided,Haptophyta_Clade_HAP3,Haptophyta_Clade_HAP3_X,Haptophyta_Clade_HAP3_XX,Haptophyta_Clade_HAP3_XXX,Haptophyta_Clade_HAP3_XXX_sp.,not_provided,Haptophyta,Haptophyta_X
ASV_5372,TSAR,Eukaryota,not_provided,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,PHYLL_4_X_sp.,not_provided,Alveolata,Ciliophora
ASV_5373,Obazoa,Eukaryota,not_provided,Apusomonadidae,Apusomonadidae_Group-1,Apusomonadidae_Group-1_X,Apusomonadidae_Group-1_XX,Apusomonadidae_Group-1_XX_sp.,not_provided,Apusomonada,Apusomonada_X
ASV_5374,TSAR,Eukaryota,not_provided,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5375,TSAR,Eukaryota,not_provided,Filosa-Thecofilosea,Ebriacea,Ebriidae,Ebria,Ebria_tripartita,not_provided,Rhizaria,Cercozoa
ASV_5376,TSAR,Eukaryota,not_provided,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5377,Eukaryota,not_provided,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5378,Eukaryota,not_provided,Echinodermata,Holothuroidea,Apodida,unassigned,unassigned,unassigned,not_provided,not_provided,not_provided
ASV_5379,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5380,TSAR,Eukaryota,not_provided,Noctilucophyceae,Noctilucales,Kofoidiniaceae,Kofoidinium,Kofoidinium_pavillardii,not_provided,Alveolata,Dinoflagellata
ASV_5381,TSAR,Eukaryota,not_provided,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,not_provided,Rhizaria,Cercozoa
ASV_5382,Archaeplastida,Eukaryota,not_provided,Florideophyceae,Corallinales,Corallinales_X,Jania,Jania_verrucosa,not_provided,Rhodophyta,Rhodophyta_X
ASV_5383,TSAR,Eukaryota,not_provided,Dinophyceae,Gymnodiniales,Gymnodiniaceae,not_provided,not_provided,not_provided,Alveolata,Dinoflagellata
ASV_5384,Cryptista:nucl,Eukaryota:nucl,not_provided,Cryptophyceae:nucl,Cryptomonadales:nucl,Cryptomonadales_X:nucl,Plagioselmis:nucl,Plagioselmis_lacustris:nucl,not_provided,Cryptophyta:nucl,Cryptophyta_X:nucl
ASV_5385,TSAR,Eukaryota,not_provided,Phyllopharyngea,Suctoria,Ephelotidae,Ephelota,Ephelota_mammillata,not_provided,Alveolata,Ciliophora
ASV_5386,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,Dino-Group-II-Clade-22_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5387,TSAR,Eukaryota,not_provided,Acantharea,Acantharea_C,Acantharea_C3,Litholophus,Litholophus_spB,not_provided,Rhizaria,Radiolaria
ASV_5388,TSAR,Eukaryota,not_provided,Dinophyceae,Gymnodiniales,Gymnodiniaceae,not_provided,not_provided,not_provided,Alveolata,Dinoflagellata
ASV_5389,TSAR,Eukaryota,not_provided,Opalozoa,Nanomonadea,MAST-3,MAST-3D,MAST-3D_sp.,not_provided,Stramenopiles,Bigyra
ASV_5390,TSAR,Eukaryota,not_provided,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.,not_provided,Alveolata,Ciliophora
ASV_5391,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,Dino-Group-II-Clade-22_X_sp.,not_provided,Alveolata,Dinoflagellata
ASV_5392,TSAR,Eukaryota,not_provided,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,not_provided,Alveolata,Dinoflagellata
