"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"955","ASV_2781",0.0874497925690747,-0.0154383886255059,-0.0990504163606732,"ASV_2781","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Alexandrium","Alexandrium minutum"
"956","ASV_2786",-0.0517634148750472,-0.10269277000894,0.0103490002117399,"ASV_2786","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"957","ASV_2791",0.0033185991829556,-0.0106074675968088,0.00635891052170233,"ASV_2791","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Amylax","Amylax triacantha"
"958","ASV_2793",-0.00421385117184846,0.00387335921045033,-0.00250850802385592,"ASV_2793","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"959","ASV_2804",-0.0274165460879743,-0.0520737027784883,-0.00282855139116652,"ASV_2804","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"960","ASV_2808",-0.0283151902143266,-0.0420447118516923,-0.018039984940065,"ASV_2808","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","g_","s_"
"961","ASV_2817",-0.0081725830523583,0.0545476308583041,-0.00807655109719274,"ASV_2817","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"962","ASV_2825",0.0169750661558686,0.0133310562233685,0.00956914300796458,"ASV_2825","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"963","ASV_2826",-0.00148868835602365,0.00123439271985569,-0.00127847259035485,"ASV_2826","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"964","ASV_2829",-0.00392727481597064,0.00816748317456445,-0.00628244704143939,"ASV_2829","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","unassigned","unassigned","unassigned"
"965","ASV_2832",0.0225984383813676,0.0261811147646453,0.0137024104171004,"ASV_2832","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"966","ASV_2840",0.0101601906441116,-0.0184809496877128,0.0105757206021379,"ASV_2840","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"967","ASV_2841",0.0148375045375436,0.00048151418727265,0.0136472701135252,"ASV_2841","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"968","ASV_2844",-0.000454833296361959,-0.0346947011898036,0.00701223279319331,"ASV_2844","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","unassigned","unassigned"
"969","ASV_2852",0.00132599629421709,-0.00124539835234583,-0.000502625958083436,"ASV_2852","Eukaryota","Rhodophyta","Florideophyceae","unassigned","unassigned","g_","s_"
"970","ASV_2855",0.0106517678765908,0.00242678291038345,0.00429061103042624,"ASV_2855","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"971","ASV_2859",0.0224218397529668,0.00712613058288882,0.0206640845691706,"ASV_2859","Eukaryota","Imbricatea","unknown","Thaumatomonadida","unassigned","g_","s_"
"972","ASV_2871",0.0197416147818662,0.0235271314744822,0.0110775761223329,"ASV_2871","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"973","ASV_2887",0.00084572900063204,-0.00125381981655155,-1.64850918416792e-05,"ASV_2887","Eukaryota","Bacillariophyta","unassigned","unassigned","unassigned","g_","s_"
"974","ASV_2916",0.0203118230454198,0.0204372590729943,0.0138748538918936,"ASV_2916","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"975","ASV_2919",0.00329995295932789,0.00379627852932418,0.0164749111009255,"ASV_2919","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"976","ASV_2923",-0.00265706033194089,0.00112684039441055,-0.00191209481030699,"ASV_2923","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","Ensiculifera imariensis"
"977","ASV_2929",0.0127960180596601,0.0176247343005661,0.0142651599037749,"ASV_2929","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","unassigned","unassigned"
"978","ASV_2931",-0.00240682801030663,-0.00111960494653394,-0.00093245690121779,"ASV_2931","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Scrippsiella","unassigned"
"979","ASV_2934",-0.0185172340234915,-0.0450211218533132,-0.00822722562483879,"ASV_2934","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","unassigned","s_"
"980","ASV_2948",0.0220349557379948,-0.0255511890115287,0.0242215486436116,"ASV_2948","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"981","ASV_2957",-0.00328762613424295,0.00148383174169608,-0.00176940151522835,"ASV_2957","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"982","ASV_2959",0.00243413579518164,-0.00411813449653904,0.000811611615778479,"ASV_2959","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"983","ASV_2974",0.0174217686929641,-0.0028279058496932,0.0112588027454547,"ASV_2974","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"984","ASV_2987",0.00866926957995751,0.0111879769353162,0.00522561345256036,"ASV_2987","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"985","ASV_3003",0.0195130359586848,0.0122736419520937,0.0207906716486748,"ASV_3003","Eukaryota","Basidiomycota","Microbotryomycetes","Sporidiobolales","unassigned","unassigned","unassigned"
"986","ASV_3011",0.0176895570700834,0.0191272516942534,0.0105302693682618,"ASV_3011","Eukaryota","Cercozoa","Thecofilosea","Tectofilosida","Chlamydophryidae","Trachyrhizium","Trachyrhizium urniformis"
"987","ASV_3012",-0.00642587241696053,0.00672249006584507,-0.00454370935195644,"ASV_3012","Eukaryota","unknown","unknown","unknown","unknown","Solenicola","Solenicola setigera"
"988","ASV_3013",0.00995136073713394,0.0027268094465733,0.00852878763767393,"ASV_3013","Eukaryota","unknown","Cryptophyceae","Cryptomonadales","Hemiselmidaceae","Hemiselmis","unassigned"
"989","ASV_3028",0.0264080319203431,0.000907954893395447,0.0250152524728377,"ASV_3028","Eukaryota","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys","unassigned"
"990","ASV_3038",0.00150752391907025,-0.00388885560195016,0.0015749811812699,"ASV_3038","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","g_","s_"
"991","ASV_3055",0.0102937051550037,0.00782832862768088,0.00667059876275828,"ASV_3055","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"992","ASV_3059",0.00131761209136019,-0.000458081722724802,0.000239452299303858,"ASV_3059","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"993","ASV_3061",-0.00703217975045669,-0.0118561360237698,-0.00493438008688958,"ASV_3061","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"994","ASV_3072",-0.00333174927883995,0.00149396223589159,-0.00182756261919152,"ASV_3072","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Ensiculifera","Ensiculifera imariensis"
"995","ASV_3077",0.0363330038859406,0.000996858064387848,0.028793854417465,"ASV_3077","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"996","ASV_3082",0.0293952488297754,0.0230415945234171,0.0221398484326294,"ASV_3082","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","unassigned"
"997","ASV_3088",0.00226028510434035,-0.00147547675086792,0.000195674941819634,"ASV_3088","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"998","ASV_3089",0.0154095399423152,0.0141497802649195,0.0117884937728216,"ASV_3089","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"999","ASV_3095",0.0044161815689015,-0.00144272190001528,0.00172127859585187,"ASV_3095","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1000","ASV_3096",0.00286958198336588,-0.028023429908078,0.0177713239285931,"ASV_3096","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"1001","ASV_3098",0.0145050105089015,-0.0154356129021465,0.0146449012210345,"ASV_3098","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"1002","ASV_3106",-0.00536202834434975,0.0116164541646831,-0.00839816664060902,"ASV_3106","Eukaryota","Euglenozoa","unknown","Diplonemea","Diplonemidae","g_","s_"
"1003","ASV_3112",0.003060642352329,-3.86670935322765e-06,-0.00230615265110034,"ASV_3112","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Chroomonadaceae","g_","s_"
"1004","ASV_3124",0.0128405219785486,-0.035411436493828,0.0201447707433851,"ASV_3124","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1005","ASV_3128",0.00712875508216329,-0.0127043692824291,0.00896275876229723,"ASV_3128","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1006","ASV_3130",-0.0204755144952139,-0.0604814308326027,-0.00790898578753335,"ASV_3130","Eukaryota","unknown","Pelagophyceae","Pelagomonadales","unknown","Pelagococcus","Pelagococcus subviridis"
"1007","ASV_3132",0.00378548444424824,-0.0147855904805365,0.000953378308212357,"ASV_3132","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"1008","ASV_3133",0.00045185583480366,-0.000615426712502248,-0.000429952782939073,"ASV_3133","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"1009","ASV_3140",0.00995375697161895,-0.0159590012865757,0.00948040542013615,"ASV_3140","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"1010","ASV_3146",0.000881600949595015,-0.000581515923815996,-0.000347496071397042,"ASV_3146","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1011","ASV_3147",-0.00233204295793377,0.00196269647494418,-0.00156962060873016,"ASV_3147","Eukaryota","Chlorophyta","unknown","unknown","unknown","unknown","Chlorophyta symbiont of Spongaster tetra"
"1012","ASV_3149",0.00936751059548836,0.0214328865138829,0.0155783964871403,"ASV_3149","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"1013","ASV_3151",0.00520496811512051,0.0135557818026902,0.0027409868606598,"ASV_3151","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1014","ASV_3155",-0.000113863884966635,-0.000191179096829083,-0.000930876832070672,"ASV_3155","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"1015","ASV_3157",0.016422793154741,-0.00469350286040316,0.0154682056151699,"ASV_3157","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"1016","ASV_3163",0.00457657296687229,-0.00130662771347697,-0.000418051291793319,"ASV_3163","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1017","ASV_3188",0.00127391035014694,0.0024363842501079,0.000249510223148224,"ASV_3188","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"1018","ASV_3201",0.0831588331805759,-0.0298617929520234,-0.0947079787100207,"ASV_3201","Eukaryota","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pyramimonas","Pyramimonas parkeae"
"1019","ASV_3213",0.0246324958840979,0.00558133971888099,0.0187163777400862,"ASV_3213","Eukaryota","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","g_","s_"
"1020","ASV_3214",0.00371738273307981,-0.00272069141430148,0.000666552548347689,"ASV_3214","Eukaryota","unknown","Bigyra","unassigned","unassigned","g_","s_"
"1021","ASV_3215",0.0127927623523392,0.0190809090271133,0.00476616584461454,"ASV_3215","Eukaryota","unknown","Cryptophyceae","unassigned","unassigned","unassigned","unassigned"
"1022","ASV_3258",0.00954154902794588,-0.0210419856651009,0.0130041955800026,"ASV_3258","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Paragymnodinium","Paragymnodinium shiwhaense"
"1023","ASV_3282",0.0078825906247565,-0.0188625118931371,0.0118031784346426,"ASV_3282","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"1024","ASV_3284",-0.00256832780984429,0.00200053664827616,-0.00150922499740802,"ASV_3284","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","unassigned","unassigned"
"1025","ASV_3295",-0.0552455971974928,-0.0712593505508912,-0.0157746795138892,"ASV_3295","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"1026","ASV_3305",-0.0336481339831574,-0.0427036725603769,-0.0111778384619458,"ASV_3305","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"1027","ASV_3321",-0.000538793180777689,0.000481620313846061,0.000124307631754412,"ASV_3321","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1028","ASV_3322",0.00593400877651628,0.00733049493991656,0.00273906860111036,"ASV_3322","Eukaryota","Haptista","Haptophyta","Prymnesiales","unassigned","unassigned","s_"
"1029","ASV_3331",0.0140766157751063,0.0115674852878554,0.00796919866697575,"ASV_3331","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1030","ASV_3346",0.00768059756711941,0.0120578327041997,0.00434851140604199,"ASV_3346","Eukaryota","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","Stephanoeca","s_"
"1031","ASV_3365",-0.00361731666942506,0.00350107868683697,-0.00242532527615567,"ASV_3365","Eukaryota","unknown","Haptophyta","Prymnesiales","Prymnesiaceae","Prymnesium","unassigned"
"1032","ASV_3379",-0.0183563585956401,-0.034697349787362,-0.0119102840165766,"ASV_3379","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"1033","ASV_3390",-0.0101476133161595,-0.0308570843405498,-0.00739790660639843,"ASV_3390","Eukaryota","Cercozoa","Chlorarachniophyceae","unknown","unknown","Minorisa","Minorisa sp. SRT710"
"1034","ASV_3405",0.0176104089711304,-0.00329042879391407,0.0331109699552387,"ASV_3405","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"1035","ASV_3413",0.0149537417172084,0.0198251324723299,0.00818600704545905,"ASV_3413","Eukaryota","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","g_","s_"
"1036","ASV_3417",0.00124054689435117,0.00628845620919462,0.00104107088874533,"ASV_3417","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1037","ASV_3419",-0.00393633912382421,0.00382495990415869,-0.00284528348174486,"ASV_3419","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","g_","s_"
"1038","ASV_3436",-0.00584599977690339,-0.0135885641096773,-0.00469274225916128,"ASV_3436","Eukaryota","unknown","Cryptophyceae","Cryptomonadales","Hemiselmidaceae","Hemiselmis","Hemiselmis cryptochromatica"
"1039","ASV_3441",0.0188647816228903,-0.00838482670767351,0.0174137216976648,"ASV_3441","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned"
"1040","ASV_3469",0.0149483374811232,-0.0191634058405394,0.015766203101259,"ASV_3469","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"1041","ASV_3470",0.0309945813554251,-0.00342822689674245,0.0300081077854411,"ASV_3470","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae","unassigned","unassigned"
"1042","ASV_3475",0.00420419638260694,0.000487080374883535,0.00204408118463867,"ASV_3475","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"1043","ASV_3478",0.0364381652760506,-0.00529178784003151,0.0374603858711814,"ASV_3478","Eukaryota","Haptista","Haptophyta","Prymnesiales","Prymnesiaceae","unassigned","s_"
"1044","ASV_3494",-0.00103802367296623,0.00143649438594986,-0.00205579147874955,"ASV_3494","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"1045","ASV_3495",-0.00844755539402377,-0.0500771747763776,0.00180672756629856,"ASV_3495","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas","s_"
"1046","ASV_3496",0.0170327295375565,0.0304347707690354,0.0111854471306276,"ASV_3496","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1047","ASV_3499",0.00526320321526311,0.0116809766157402,0.00378715747963299,"ASV_3499","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"1048","ASV_3501",-0.0160530085284213,-0.0242073627194223,-0.0109077917047154,"ASV_3501","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium divergens"
"1049","ASV_3507",0.0579223561418207,-0.0663663511224954,-0.100430348881337,"ASV_3507","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","Planktoniella","Planktoniella sol"
"1050","ASV_3512",0.00692135920222715,0.0110765763928993,0.00455251955986916,"ASV_3512","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"1051","ASV_3526",0.0210748235984308,-0.00411847400591475,0.0198871819936231,"ASV_3526","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1052","ASV_3543",0.000336355008942418,-0.00103117403342151,-2.8591975153487e-06,"ASV_3543","Eukaryota","unknown","unknown","unknown","unknown","unknown","Stramenopile sp. RCC862"
"1053","ASV_3552",-0.000378840427367809,-0.00859316040742056,-0.00115474374943783,"ASV_3552","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","unassigned","unassigned"
"1054","ASV_3555",0.0193806168890916,-0.0235365047434695,0.0196133183024351,"ASV_3555","Eukaryota","Imbricatea","unknown","Euglyphida","Paulinellidae","g_","s_"
"1055","ASV_3568",-0.00218771394377584,0.00100962080383138,-0.000999889841065139,"ASV_3568","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"1056","ASV_3571",0.0104128725465274,-0.0204128462667484,0.0132508403419195,"ASV_3571","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
