,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_3527,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3532,Eukaryota,unknown,Dinophyceae,unknown,unknown,unknown,Thecate dinoflagellate UDTSW0701
ASV_3534,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_3539,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_3543,Eukaryota,unknown,unknown,unknown,unknown,unknown,Stramenopile sp. RCC862
ASV_3545,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3552,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,unassigned,unassigned
ASV_3555,Eukaryota,Imbricatea,unknown,Euglyphida,Paulinellidae,g_,s_
ASV_3559,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,unassigned,s_
ASV_3562,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Amphidomataceae,g_,s_
ASV_3568,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_
ASV_3571,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3573,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,unassigned
ASV_3574,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_3579,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3580,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3587,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3591,Eukaryota,Cercozoa,unknown,Cercomonadida,Cercomonadidae,g_,s_
ASV_3593,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Paragymnodinium,s_
ASV_3596,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,unassigned
ASV_3598,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3600,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_3602,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3603,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_3606,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3614,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,s_
ASV_3616,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3620,Eukaryota,unknown,Acantharea,unassigned,unassigned,unassigned,unassigned
ASV_3623,Eukaryota,Bacillariophyta,Mediophyceae,unknown,unknown,g_,s_
ASV_3624,Eukaryota,unknown,Acantharea,Chaunacanthida,unknown,g_,s_
ASV_3627,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_3630,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_3633,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3634,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3635,Eukaryota,unknown,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,unassigned
ASV_3636,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_3638,Eukaryota,unknown,Phaeophyceae,Ectocarpales,Scytosiphonaceae,Scytosiphon,Scytosiphon lomentaria
ASV_3646,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3647,Eukaryota,unknown,Chrysophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3654,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3659,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_3663,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,s_
ASV_3664,Eukaryota,Mollusca,Bivalvia,Myoida,Hiatellidae,Hiatella,unassigned
ASV_3666,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,s_
ASV_3670,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_3675,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3677,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3680,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,Solenicola,unassigned
ASV_3684,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3686,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,unassigned,unassigned
ASV_3689,Eukaryota,unknown,Polycystinea,unassigned,unassigned,g_,s_
ASV_3697,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3698,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,unassigned
ASV_3703,Eukaryota,unknown,Dinophyceae,Syndiniales,Eudubosquellidae,g_,s_
ASV_3704,Eukaryota,Haptista,Haptophyta,Prymnesiales,Prymnesiaceae,unassigned,s_
ASV_3707,Eukaryota,Haptista,Haptophyta,unassigned,unassigned,unassigned,unassigned
ASV_3710,Eukaryota,unknown,Chrysophyceae,unknown,unknown,g_,s_
ASV_3711,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3712,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3715,Eukaryota,Imbricatea,unknown,Marimonadida,unknown,Abollifer,Abollifer globosa
ASV_3716,Eukaryota,unknown,Polycystinea,Spumellaria,unassigned,unassigned,unassigned
ASV_3722,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3724,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3727,Eukaryota,unknown,unknown,Telonemida,unknown,Telonema,unassigned
ASV_3728,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_3730,Eukaryota,Ciliophora,Prostomatea,Prorodontida,unknown,Halodinium,Halodinium verrucatum
ASV_3731,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_3736,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_3738,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,g_,s_
ASV_3739,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3747,Eukaryota,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_3749,Eukaryota,unknown,unknown,Telonemida,unknown,Telonema,s_
ASV_3753,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,g_,s_
ASV_3755,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_3756,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,Incisomonas,s_
ASV_3764,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3765,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3767,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3775,Eukaryota,unknown,Choanoflagellata,Craspedida,Salpingoecidae,g_,s_
ASV_3776,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned
ASV_3779,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3781,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3784,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,g_,s_
ASV_3785,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_3794,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,Strombidium,Strombidium chlorophilum
ASV_3798,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3801,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_3806,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unassigned
ASV_3809,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_3819,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,Pentapharsodinium tyrrhenicum
ASV_3820,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3824,Eukaryota,Mollusca,Gastropoda,Trochida,unassigned,unassigned,unassigned
ASV_3826,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_3829,Eukaryota,Haptista,Haptophyta,Prymnesiales,unassigned,unassigned,unassigned
ASV_3835,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3837,Eukaryota,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Protogastrostyla,s_
ASV_3844,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3847,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,Proterythropsis sp. BSL-2009a
ASV_3850,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,g_,s_
ASV_3852,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_3855,Eukaryota,Foraminifera,unknown,Rotaliida,Globorotaliidae,Neogloboquadrina,unassigned
ASV_3856,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_3863,Eukaryota,unknown,Acantharea,Arthracanthida,Acanthometridae,g_,s_
ASV_3866,Eukaryota,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Chlamydomonas,Chlamydomonas parkeae
ASV_3868,Eukaryota,Bryozoa,Stenolaemata,Cyclostomatida,Crisiidae,Crisia,Crisia sp. YJP-2003
ASV_3874,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3884,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_3885,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_3891,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,unassigned,unassigned,unassigned
ASV_3892,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3896,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_3897,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3901,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,Protaspis sp. CC-2009c
ASV_3902,Eukaryota,Haptista,Haptophyta,unassigned,unassigned,unassigned,s_
ASV_3914,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_3915,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3916,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_3919,Eukaryota,Cercozoa,Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissura,Ventrifissura sp. SRT122
ASV_3920,Eukaryota,Ciliophora,unknown,unknown,unknown,g_,s_
ASV_3925,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_3930,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3931,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11006
ASV_3933,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_3936,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,g_,s_
ASV_3940,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_3941,Eukaryota,unknown,Bigyra,Thraustochytrida,Thraustochytriaceae,g_,s_
ASV_3950,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3955,Eukaryota,Ciliophora,unknown,unknown,unknown,g_,s_
ASV_3966,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium pellucidum
ASV_3967,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_3968,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_3974,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3978,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_3979,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_3983,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_3984,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_3986,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_3992,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_3993,Eukaryota,Euglenozoa,Euglenida,unknown,unknown,Rapaza,Rapaza viridis
ASV_3998,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,s_
ASV_4001,Eukaryota,unknown,Bigyra,Bicosoecida,unknown,g_,s_
ASV_4003,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_4004,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,Mataza,s_
ASV_4008,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unassigned,unassigned,unassigned
ASV_4010,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_4011,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_4016,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,g_,s_
ASV_4017,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_4019,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4021,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_4022,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4026,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_4028,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_4030,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,s_
ASV_4032,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4033,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_4034,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_4035,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_4038,Eukaryota,Cercozoa,unknown,unknown,unknown,g_,s_
ASV_4041,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_4043,Eukaryota,unknown,Acantharea,unassigned,unassigned,unassigned,unassigned
ASV_4045,Eukaryota,unknown,Bigyra,Bicosoecida,Bicosoecidae,Bicosoeca,Bicosoeca vacillans
ASV_4048,Eukaryota,Endomyxa,Ascetosporea,Haplosporida,unknown,g_,s_
ASV_4057,Eukaryota,Mollusca,Gastropoda,Neogastropoda,unassigned,unassigned,unassigned
ASV_4058,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_4063,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4067,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_4071,Eukaryota,unknown,Haptophyta,unassigned,unassigned,unassigned,s_
ASV_4074,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Thoracosphaera,s_
ASV_4082,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_4083,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,s_
ASV_4087,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,s_
ASV_4089,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4090,Eukaryota,unknown,Oomycetes,Pythiales,Pythiaceae,g_,s_
ASV_4094,Eukaryota,unknown,Dinophyceae,Syndiniales,Eudubosquellidae,g_,s_
ASV_4096,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4098,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_4101,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_4107,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_4111,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_4113,Eukaryota,unknown,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,Goniomonas,s_
ASV_4114,Eukaryota,unknown,Cryptophyceae,Kathablepharidacea,Katablepharidaceae,g_,s_
ASV_4119,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_4120,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,s_
ASV_4127,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,Pseudopedinella,Pseudopedinella elastica
ASV_4133,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4135,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_4137,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_4142,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,g_,s_
ASV_4144,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4148,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,g_,s_
ASV_4151,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_4156,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_
ASV_4158,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4162,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4171,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_
ASV_4174,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_4176,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,Oblongichytrium,unassigned
ASV_4178,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chrysolepidomonadaceae,g_,s_
ASV_4179,Eukaryota,unknown,Bigyra,Nanomonadea,unknown,g_,s_
ASV_4181,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_4185,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4189,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_
ASV_4197,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_4202,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,s_
ASV_4205,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_4211,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_4212,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_4214,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_4215,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4216,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4219,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_4224,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_4239,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_4240,Eukaryota,Haptista,Centroplasthelida,Pterocystida,Pterocystidae,g_,s_
ASV_4243,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_4245,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_4254,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_4255,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_4262,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_4263,Eukaryota,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,g_,s_
ASV_4266,Eukaryota,Ciliophora,Prostomatea,Prorodontida,unknown,Hexasterias,s_
ASV_4268,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_4271,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,g_,s_
ASV_4282,Eukaryota,Arthropoda,Malacostraca,Decapoda,Polychelidae,Pentacheles,Pentacheles laevis
ASV_4295,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4299,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4314,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_4316,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,unassigned
ASV_4317,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_4323,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_4332,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11261
ASV_4336,Eukaryota,unknown,unknown,Telonemida,unknown,Telonema,unassigned
ASV_4340,Eukaryota,unknown,Choanoflagellata,Acanthoecida,Acanthoecidae,Acanthoeca,Acanthoeca sp. SIOpierAcanth1
ASV_4342,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4344,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Sourniaea,Sourniaea diacantha
ASV_4346,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4348,Eukaryota,unknown,Polycystinea,Nassellaria,Plagiacanthidae,g_,s_
ASV_4349,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4363,Eukaryota,Haptista,Haptophyta,unassigned,unassigned,unassigned,unassigned
ASV_4364,Eukaryota,Imbricatea,unknown,Thaumatomonadida,unassigned,g_,s_
ASV_4365,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_4369,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Scrippsiella,unassigned
ASV_4370,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_4384,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_4389,Eukaryota,Annelida,Polychaeta,Phyllodocida,Polynoidae,unassigned,unassigned
ASV_4391,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_
ASV_4395,Eukaryota,Haptista,Haptophyta,unassigned,unassigned,unassigned,s_
ASV_4397,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_4398,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_4402,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4405,Eukaryota,unknown,Cryptophyceae,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_4415,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_4420,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,g_,s_
ASV_4433,Eukaryota,unknown,Dinophyceae,Blastodiniales,unknown,g_,s_
ASV_4437,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_4438,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_4440,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_4444,Eukaryota,unknown,Dictyochophyceae,Pedinellales,unknown,Pteridomonas,s_
ASV_4447,Eukaryota,Annelida,Polychaeta,Sabellida,Oweniidae,Owenia,Owenia fusiformis
ASV_4450,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,s_
ASV_4456,Eukaryota,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas australis
ASV_4458,Eukaryota,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Pleurobrachia,unassigned
ASV_4460,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_4461,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_4463,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_4470,Eukaryota,unknown,Dinophyceae,unknown,unknown,g_,s_
ASV_4471,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_4476,Eukaryota,unknown,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,g_,s_
ASV_4488,Eukaryota,unknown,Raphidophyceae,Chattonellales,Chattonellaceae,Chattonella,unassigned
ASV_4490,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4492,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_4509,Eukaryota,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pterosperma,Pterosperma cristatum
ASV_4511,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_4517,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,g_,s_
ASV_4522,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,unassigned,unassigned,unassigned
ASV_4525,Eukaryota,Imbricatea,unknown,Euglyphida,Paulinellidae,g_,s_
ASV_4541,Eukaryota,Imbricatea,unknown,Euglyphida,Euglyphidae,g_,s_
ASV_4542,Eukaryota,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,unassigned
ASV_4545,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_4546,Eukaryota,Cercozoa,Thecofilosea,Tectofilosida,Chlamydophryidae,g_,s_
ASV_4548,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_4555,Eukaryota,Mollusca,Bivalvia,Veneroida,unassigned,unassigned,unassigned
ASV_4556,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_4559,Eukaryota,unknown,Chrysophyceae,Hibberdiales,Hibberdiaceae,g_,s_
