ASV,domain,supergroup,division,subdivision,class,order,family,genus,species
ASV_9814,Eukaryota,TSAR,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Actinommidae,Actinomma,Actinomma_boreale
ASV_9815,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,,,
ASV_9816,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9817,Eukaryota,TSAR,,,,,,,
ASV_9818,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9819,Eukaryota,TSAR,Stramenopiles,Gyrista,Bolidophyceae,Parmales,Triparmaceae,Triparma,
ASV_9820,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9821,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9822,Eukaryota,,,,,,,,
ASV_9823,Eukaryota,TSAR,Alveolata,Ciliophora,,,,,
ASV_9824,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Marimonadida,Marimonadida_X,Abollifer,Abollifer_prolabens
ASV_9825,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Diplonemidae,Diplonema,
ASV_9826,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9827,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,Cephaloidophora,Cephaloidophora_communis
ASV_9828,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_gracilis
ASV_9829,Eukaryota,,,,,,,,
ASV_9830,Eukaryota,TSAR,Rhizaria,Cercozoa,,,,,
ASV_9831,Eukaryota,TSAR,Stramenopiles,Gyrista,,,,,
ASV_9832,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Diplonemidae,Rhynchopus,Rhynchopus_sp.
ASV_9833,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3_X_sp.
ASV_9834,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9835,Eukaryota,TSAR,Stramenopiles,Bigyra,,,,,
ASV_9836,Eukaryota,,,,,,,,
ASV_9837,Eukaryota,Obazoa,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,,
ASV_9838,Eukaryota,TSAR,Rhizaria,Radiolaria,Polycystinea,Nassellaria,,,
ASV_9839,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9840,Eukaryota,TSAR,,,,,,,
ASV_9841,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,
ASV_9842,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9843,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,,,
ASV_9844,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB1/6/8,Labyrinthulomycetes_LAB1,Labyrinthulomycetes_LAB1_sp.
ASV_9845,Eukaryota,TSAR,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Triospyrididae,Ceratospyris,Ceratospyris_hyperborea
ASV_9846,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,,
ASV_9847,Eukaryota,,,,,,,,
ASV_9848,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidium,Strombidium_stylifer
ASV_9849,Eukaryota,TSAR,Stramenopiles,Bigyra,,,,,
ASV_9850,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9851,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp.
ASV_9852,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9853,Eukaryota,,,,,,,,
ASV_9854,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.
ASV_9855,Eukaryota,Obazoa,Opisthokonta,,,,,,
ASV_9856,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_9857,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9858,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9859,Eukaryota,TSAR,Rhizaria,Radiolaria,Acantharea,Acantharea_2,Acantharea_2b,Acantharea_2b_X,Acantharea_2b_X_sp.
ASV_9860,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVd,RAD-B_X_Group-IVd_X,RAD-B_X_Group-IVd_X_sp.
ASV_9861,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,,,
ASV_9862,Eukaryota,TSAR,,,,,,,
ASV_9863,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Physcomitrella,Physcomitrella_patens
ASV_9864,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,,,,
ASV_9865,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_9866,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3E,MAST-3E_sp.
ASV_9867,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9868,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_9869,Eukaryota,TSAR,Alveolata,Ciliophora,,,,,
ASV_9870,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Diplonemidae,Lacrimia,Lacrimia_sp.
ASV_9871,Eukaryota,TSAR,Alveolata,Ciliophora,,,,,
ASV_9872,Eukaryota,TSAR,Stramenopiles,,,,,,
ASV_9873,Eukaryota,TSAR,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Pterocorythidae,Pterocorys,Pterocorys_clausus
ASV_9874,,,,,,,,,
ASV_9875,Eukaryota,TSAR,Stramenopiles,,,,,,
ASV_9876,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9877,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9879,Eukaryota,,,,,,,,
ASV_9880,Eukaryota,,,,,,,,
ASV_9881,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9882,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9883,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Marimonadida,Marimonadida_X,Pseudopirsonia,Pseudopirsonia_mucosa
ASV_9884,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB10,Labyrinthulomycetes_LAB10_X,Labyrinthulomycetes_LAB10_X_sp.
ASV_9885,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_9886,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_9887,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9888,,,,,,,,,
ASV_9889,Eukaryota,,,,,,,,
ASV_9890,Eukaryota,Obazoa,Opisthokonta,Metazoa,Craniata,Craniata_X,,,
ASV_9891,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Diplonemidae,Lacrimia,Lacrimia_lanifica
ASV_9892,Eukaryota,TSAR,Rhizaria,Radiolaria,Polycystinea,Nassellaria,,,
ASV_9893,Eukaryota,TSAR,Stramenopiles,Bigyra,,,,,
ASV_9894,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9895,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,Rimostrombidium_veniliae
ASV_9896,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9897,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9898,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9899,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_9900,Eukaryota,TSAR,Stramenopiles,,,,,,
ASV_9901,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Euduboscquella,Euduboscquella_crenulata
ASV_9902,Eukaryota,Obazoa,Opisthokonta,,,,,,
ASV_9903,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,,,
ASV_9904,Eukaryota,TSAR,Stramenopiles,,,,,,
ASV_9905,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9906,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9908,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9909,Eukaryota,TSAR,Alveolata,Ciliophora,,,,,
ASV_9910,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9911,Eukaryota,TSAR,,,,,,,
ASV_9912,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9913,Eukaryota,Excavata,Discoba,Euglenozoa,,,,,
ASV_9914,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,,,,
ASV_9915,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9916,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.
ASV_9917,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9918,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9919,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20_X_sp.
ASV_9920,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
ASV_9921,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9922,Eukaryota,,,,,,,,
ASV_9923,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,,,,
ASV_9924,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9925,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9926,Eukaryota,Obazoa,Opisthokonta,Metazoa,Chaetognatha,Aphragmophora,Aphragmophora_X,Aidanosagitta,Aidanosagitta_neglecta
ASV_9927,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_9928,Eukaryota,,,,,,,,
ASV_9929,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9930,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9931,Eukaryota,,,,,,,,
ASV_9932,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9933,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
ASV_9934,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9935,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_Xf,RAD-A_Xf_d,RAD-A_Xf_d_sp.
ASV_9936,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_9937,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp.
ASV_9938,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_9939,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp.
ASV_9940,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9941,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
ASV_9942,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,,,
ASV_9943,Eukaryota,,,,,,,,
ASV_9944,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Ichthyodinium,Ichthyodinium_sp.
ASV_9945,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9_X_sp.
ASV_9946,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9947,Eukaryota,TSAR,,,,,,,
ASV_9948,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_9949,Eukaryota,,,,,,,,
ASV_9950,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9951,Eukaryota,,,,,,,,
ASV_9952,Eukaryota,TSAR,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.
ASV_9953,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9954,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9955,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Amoebophrya,Amoebophrya_sp.
ASV_9956,Eukaryota,Obazoa,Opisthokonta,Metazoa,Chaetognatha,Aphragmophora,Aphragmophora_X,Krohnitta,Krohnitta_pacifica
ASV_9957,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_9958,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,,,
ASV_9959,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Opalinopsidae,Chromidina,Chromidina_sp.
ASV_9960,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9961,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9962,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.
ASV_9963,Eukaryota,,,,,,,,
ASV_9964,Eukaryota,,,,,,,,
ASV_9965,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9966,Eukaryota,TSAR,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Sphaerozoidae,Collozoum,Collozoum_amoeboides
ASV_9967,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_9968,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_9970,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9971,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9972,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9973,Eukaryota,,,,,,,,
ASV_9974,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,
ASV_9975,Eukaryota,TSAR,,,,,,,
ASV_9976,Eukaryota,TSAR,,,,,,,
ASV_9977,Eukaryota,TSAR,Alveolata,,,,,,
ASV_9978,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,,
ASV_9979,Eukaryota,TSAR,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Rhizosphaeridae,Rhizosphaera,Rhizosphaera_sp.
ASV_9980,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9982,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9983,Eukaryota,Excavata,Discoba,Euglenozoa,,,,,
ASV_9984,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9985,Eukaryota,,,,,,,,
ASV_9986,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Abediniales,Abediniaceae,Abedinium,Abedinium_dasypus
ASV_9987,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
ASV_9988,Eukaryota,TSAR,Rhizaria,Foraminifera,Globothalamea,Rotaliida,Globorotaliidae,Neogloboquadrina,Neogloboquadrina_incompta
ASV_9989,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9990,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9991,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-B,RAD-B_X,,,
ASV_9992,Eukaryota,TSAR,Stramenopiles,,,,,,
ASV_9993,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,
ASV_9994,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_9995,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9996,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVb,RAD-B_X_Group-IVb_X,RAD-B_X_Group-IVb_X_sp.
ASV_9997,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_9998,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.
ASV_9999,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_10000,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,Dino-Group-I_XX_sp.
ASV_10001,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_10002,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_10003,Eukaryota,,,,,,,,
ASV_10005,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_10006,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_10009,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_10011,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_10012,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_longipes
ASV_10013,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_10014,Eukaryota,,,,,,,,
ASV_10015,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_10016,Eukaryota,TSAR,Alveolata,,,,,,
ASV_10017,Eukaryota,Obazoa,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,,
ASV_10018,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,,,,
ASV_10019,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,,,
ASV_10020,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae,Leegaardiella,Leegaardiella_sp.
ASV_10021,Eukaryota,TSAR,Alveolata,Ciliophora,,,,,
ASV_10022,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_10024,Eukaryota,TSAR,Rhizaria,Cercozoa,,,,,
ASV_10025,Eukaryota,TSAR,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Rhizosphaeridae,Haliommilla,Haliommilla_capillacea
ASV_10026,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
ASV_10027,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB1/6/8,Labyrinthulomycetes_LAB8,Labyrinthulomycetes_LAB8_sp.
ASV_10029,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_longipes
ASV_10030,Eukaryota,,,,,,,,
ASV_10031,Eukaryota,TSAR,Rhizaria,Radiolaria,Acantharea,Acantharea_3,Acantharea_3a,Acantharea_3a_X,Acantharea_3a_X_sp.
ASV_10032,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_10033,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-V,Dino-Group-V_X,Dino-Group-V_XX,Dino-Group-V_XX_sp.
ASV_10034,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
ASV_10035,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_10036,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
ASV_10037,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_10038,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,,,
ASV_10039,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_10040,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-7,Dino-Group-I-Clade-7_X,Dino-Group-I-Clade-7_X_sp.
ASV_10041,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,Dino-Group-I_XX_sp.
ASV_10043,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
ASV_10044,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,Dino-Group-I_XX_sp.
ASV_10045,Eukaryota,Obazoa,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Notomastus,
ASV_10046,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_10047,Eukaryota,,,,,,,,
ASV_10048,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Naviculales,Naviculaceae,,
ASV_10049,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
ASV_10050,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
ASV_10051,Eukaryota,,,,,,,,
ASV_10052,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.
ASV_10053,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrophacaceae,Fragilidium,Fragilidium_duplocampanaeforme
ASV_10054,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Peronosporomycetes_XX,Peronosporomycetes_XXX,Peronosporomycetes_XXX_sp.
ASV_10055,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_10056,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_10057,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_10058,Eukaryota,TSAR,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-If,RAD-B_X_Group-If_X,RAD-B_X_Group-If_X_sp.
ASV_10059,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-7,Dino-Group-I-Clade-7_X,Dino-Group-I-Clade-7_X_sp.
ASV_10060,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,Fragilariopsis_sublineata
ASV_10061,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_10062,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,,,,
ASV_10063,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_10064,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.
ASV_10065,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_10066,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Syndiniales_X,Syndiniales_XX,Syndiniales_XXX,Syndiniales_XXX_sp.
ASV_10067,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,,,,
ASV_10068,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
ASV_10069,Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemida,,,
ASV_10070,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
ASV_10071,Eukaryota,,,,,,,,
ASV_10072,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
ASV_10073,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
